rk,is_new_month,is_new_week,is_new_year,cont_nr,ref_date,twrr_net_dly,twrr_net_wtd,twrr_net_mtd,twrr_net_ytd
-382502900,-548107609,-612280663,-989393129,Population beautiful boy maybe strategy. Company southern away cover no seat. Miss state just instea,Situatio,56.359689926981325,355.86840598958264,395.94612228834694,177.40800474670527
619578416,-898701207,1668927711,-756368620,"Scientist whatever foreign lose inside lot question. Opportunity decision message.
Care nearly impor",Seem par,267.2260839421608,388.24457216729127,504.43379549796606,516.2294495218829
-12027016,-608724032,496413527,609590673,"Reflect mean these play. Success arrive market discuss discover appear.
Minute sell continue organiz",Seven ba,677.732107642876,94.85174261773079,82.71570731674136,453.8747997402173
-1696503859,-1224661672,446108304,-699925293,Sound officer group green. Animal moment herself. Billion specific amount vote customer result ready,Early re,583.5056554482297,184.40049462377985,332.44371542647076,440.66421168198167
-1511063182,-1505618042,-504104645,-1706885569,Finish baby watch traditional always bring window. Thought task why along only whatever trial. Peopl,Network ,319.1082184696042,230.21856374632404,516.8531973445786,571.0342303220575
797670270,898433476,1558174419,167660105,Only year stuff director. Difficult year hear involve. Interest budget ok talk any movement. Whole a,Factor d,495.88838679360003,581.5343119906297,176.3023469183891,410.15623803543025
227895595,279399020,-595278025,-706933951,Middle act each spring hospital huge factor. Avoid believe senior interest owner first plan team.,Modern s,237.69841091541346,106.56606750333242,370.19412960850013,135.37014422799277
-1959849733,-663730248,717478346,-1903077851,Reflect range major citizen just political. Fact listen determine team bank. Skin power condition pl,Popular ,550.614377328135,653.3369339756919,346.0600726519518,581.8021579285747
684809540,-780230202,806295638,-104235766,Own admit nor apply plant near stand charge. Receive unit Mrs none visit message time.,Would pe,448.00477501809684,602.763212392915,307.8228823723766,110.85109679943537
-790787553,-1158861206,-1805410983,-1574487811,Next reveal everyone newspaper spend decide. Much stock whether water especially still leave. Total ,Partner ,550.8150360680208,476.37503914221014,130.06608007889068,114.97463190801787
-649873510,-1244927765,-437316893,761911612,Order can item return of. Sound pattern Republican certainly central training as perform. Writer fin,Particul,36.76299419604422,304.4887400607023,355.34197029189016,265.31550683106775
876141957,-322922902,2068803955,-50654643,Same kitchen hotel ok. Ready sing property land color mean continue.,Task sig,441.9217300759306,608.0057908680966,630.1511145982123,633.8201456935359
1642452037,1123824643,-686714363,-1677984614,Court forget ability bad hear option card. Project age as example speech reason into. Risk their app,Goal cou,87.72556440900064,55.11465760328333,241.98049586915528,449.6956408490755
-1017811623,164377900,-283750428,-1627396471,Approach friend society center gas fish near. Development figure region form situation. Nature then ,Prove si,596.5512670177679,77.9335650768669,446.2307542154647,247.6118849632509
-303310584,345715524,-299517748,-1396127810,"Structure benefit certainly hear cut station keep.
Cause follow deal event toward low. As government",Record i,498.4669208686936,555.4830500987088,569.6683948771656,46.1296121047081
-815599070,267624926,1282480999,-1421017462,"Congress all address drive more out. Him see wear part impact manager also.
Person type lay he my ve",Child do,91.32858180845658,167.54651816653862,361.1506109145151,593.8503983411979
-1845659919,-364494319,-619827547,-377466209,"Top phone test really others. College simple we middle music one religious.
Left whatever head beyon",Special ,338.8549041755601,110.13352854025622,631.3140066898139,516.2310161747672
-1086403103,2035372704,1272154966,-42195031,Look author fear common agency leader. Top actually TV threat case enough big. Film window here chur,Court ma,103.96855213257588,190.65958347959807,394.84218700779314,251.68286767420813
1219043736,-60892461,-71227924,-781030591,Above none act present realize change third PM. Want test eight decade subject particular reality wo,Talk yar,183.80666278442217,578.7665203840307,439.04612768529336,85.46944774271024
-1515997081,-347956426,-939829747,-789649711,"Test week hospital program amount. Ability yard sit bag we reach. Individual manager system.
Box tot",Eight la,562.642313800806,131.88717806989223,413.50674970033964,230.8789354119831
-1181371498,880051734,-1689492349,894203009,Seek research lawyer everything open. Claim former worker team. Evidence theory sell same follow sta,Should p,240.67971802800255,213.94585387043804,494.491145910751,649.2709341469708
-521904007,1994336698,1319815557,504854377,Between color idea hotel investment particularly simple. Computer various feeling hand. Whether game,Wrong to,74.20622988834486,471.29048396902476,135.28921224056802,325.65826515421634
-1929488063,-80115111,1454156056,869183298,"Address word challenge possible. Option offer gas how.
Around safe offer another. Place woman decide",Charge c,300.20972170922136,73.93534906326795,202.89362231153248,72.57366592606328
-1566293258,-954387003,-33023469,1491807938,News wonder treatment two age machine. Involve project smile start I. Process far husband return sco,Feel est,536.4897520235623,441.7540997671078,610.0524114228753,77.43042461826178
-491391177,-708708997,-1810038265,-2146006202,Husband material like action security president ground. Analysis road recently trouble throw improve,Dinner a,470.5629869071065,522.673890915413,678.4061783539394,134.89944782721696
-608446104,1142296338,-249277551,1105547919,From under provide sea production. Strategy can great top. Detail between here hospital agency rich ,Music so,661.6679057655698,5.384055175946757,475.34501270638214,608.208069239541
-972139486,-1838767072,-1055875046,-2035275398,"Instead oil bed. Spring economic heart however under traditional.
Back appear decade compare less. E",There he,74.45104286887673,663.8318761608824,673.0988821415765,554.2833639243627
-422208337,-2144805166,-1170862230,-597488489,Myself two wish will professor stop. Value born condition already public. Assume how leader room eve,Citizen ,466.64162597915106,27.17497253340521,682.8164722587451,303.1671140266118
-217434774,-171039950,-2040336934,2088104954,"Protect show guy reason attack onto rest.
Discuss enough parent become law. Example area while bar.
",Finally ,364.4276907119716,10.347286805425124,702.4514065155714,240.85955238687276
-1761828642,43213104,1728496621,1743589377,"Week risk security should might specific. Will writer investment very.
Choice southern respond sudde",Section ,405.81899916994496,231.1460598648853,134.48413000973554,143.4559984819867
-1094584562,1350337564,1117540202,-1497867883,"Son me compare second. Same wonder own huge discuss.
Yet college structure phone lose add. Line sign",Lot fill,143.4342028705438,482.51870081887245,578.7753952720634,613.1917881353801
-1450080080,889825867,-2073301061,167577315,"Detail goal but popular audience small who. Family area time better film.
Half should cell know full",Argue st,416.8132986237061,291.1312745994177,451.10742845109917,326.9184491831179
1263350298,1750537085,2009185061,574138195,"Once human certainly question another. Fill relate set fear Mrs couple decide.
Tax long language tra",Often ru,464.2906832045687,573.1106239071985,412.5094517438898,316.1779208299816
-385474764,1190738785,881748245,-2137617080,Machine magazine before focus blue service. Station building win time leg industry small. Tree stage,Carry re,107.00065958437072,490.70928772391767,285.4077314549053,212.13777533210043
145606210,-1647306891,-2019609675,-360029499,"Congress production rather day. Ahead cover wide sea. Special buy structure prevent.
Rock decide cer",Consider,575.4649840823245,135.76272134866554,652.3254214237132,338.6126336302745
-335055720,1895826487,-912891253,-795571447,Service try tax face or report. Theory television reality society hundred writer share. Represent le,Few cent,409.756627850101,173.23440147663018,201.8069682348508,392.42091440701677
-55042520,599294695,74487398,-1924736913,"Necessary development election may product here.
Final section run. Seat impact some fear team south",Serious ,200.44067277555038,591.2385358669619,176.04000870105025,557.3934891426935
-360766949,-178993507,-1281136400,-1029054587,Offer decide measure once hour pressure opportunity. Building already north message rich agent yard.,Mission ,305.4084942142361,402.68586139195634,585.5775205642569,470.40288505896154
-2026870607,972477555,1378647939,504903347,General stock cultural mean. Drug look share necessary paper.,Tough me,373.81550521099234,542.7513557320956,346.6787151840239,698.6855074527159
-1627773217,-1178321093,46291967,943844025,"Remember unit land large good. Military true week ball Mr. Cost TV experience street several.
Choice",Half whi,190.07954557064465,707.3895420879935,245.7430764376874,92.45047047917782
1561151007,1094698367,242917846,-621744306,"Military smile ago doctor economic smile clear. Against determine middle program cold listen.
Tradit",That won,663.9041289904075,626.693002914161,561.9012588345843,700.6397543752075
-1157145942,-1714645635,-951610203,-1255227407,Air house your same quite service. Pretty people morning affect only. Response perhaps policy song w,Tax befo,50.45739959195148,155.81522827032106,37.02265901621584,512.549543218017
1317955700,1466610489,-1225354453,1079747629,"Later significant among international pattern. Start more decide.
Lawyer coach protect everyone. Par",Internat,108.00759835797282,680.2384037084045,453.20792897533505,589.7458168830457
604002123,1202504924,-830782538,-2144478150,Why dark edge consider peace ability science imagine. Today final water marriage write put themselve,Local gr,38.0781101526762,200.47894739479514,528.8163674446012,711.3750578828773
