id_dsf_bsm_xrate,dh_sys,id_ds_vrs,cd_evn,dh_evn,curry_id,curry_name,description,termin,unit,xrate_factor,xrate_date,factor,time_id,ref_date,dt_run,dh_uti_cre,lb_uti_cre,lb_wkf_cre,lb_ses_cre,dh_uti_upd,lb_uti_upd,lb_wkf_upd,lb_ses_upd
364,1980-07-17 13:45:48.000000,-227406249,-2581,2023-01-04 20:43:32.000000,584,"Sense ago every. Season across beautiful candidate during property.
Body candidate man. Better send ",K,66.3193927,230.9920088,73.97159493236092000000,1975-10-05 20:50:08.000000,272.5258191,Until in,1983-06-27 09:54:25.000000,2013-05-01,1971-12-15 12:20:04.000000,Behavior add involve reach trade. Fire seek race w,Above than address nothing pressure. Understand do,Return find week job sell street similar. Attack t,1970-04-10 06:42:15.000000,Walk hope stock that front. Western out grow major,Example politics person yeah history Democrat. Try,Trouble read listen piece. American out best power
472,1984-01-19 18:46:02.000000,1137458443,-20165,2008-03-11 16:00:51.000000,264,Perform cultural instead who someone gas. Party cut cause whose ever. Agent try million let employee,C,174.9294801,158.8532703,313.86070680277910000000,1978-02-01 11:47:22.000000,472.2814709,Idea sta,2021-07-06 22:17:55.000000,1996-12-04,1983-05-15 11:07:09.000000,Last give together region. Always reflect her stan,Thing character money also coach water. Great test,Board foot smile new give despite as. Rock or expe,1982-01-14 07:16:46.000000,Cover threat particular responsibility tell scene ,Physical animal event. Customer appear all start t,Wear win strategy enter low sometimes. Offer feeli
605,1975-06-19 11:01:12.000000,-236660359,16587,2022-06-17 07:55:07.000000,461,"Thought early change close. Analysis meeting argue dream.
Whom student price improve reduce decide. ",W,172.3446152,493.7997707,110.12037639148556000000,1970-08-25 23:38:40.000000,182.1042876,Ability ,1972-09-05 20:35:39.000000,1994-11-02,1983-03-31 03:23:23.000000,Seem school civil single certainly. Health series ,"Service research training trouble.
Perhaps remembe",Explain occur memory develop democratic western la,1995-01-14 23:59:55.000000,Election him thus respond. Form even air risk phys,"Water without check central newspaper.
Per day eff",Similar call claim. And degree imagine eight TV re
617,2002-06-28 03:22:56.000000,-531802634,27539,2020-03-11 18:46:33.000000,251,"Car teacher describe dog think. Job blue during now eye scene tree.
Listen rock manager ball. But po",P,168.1454723,500.0083594,305.35472290523956000000,1980-02-02 04:58:46.000000,131.6787592,Despite ,2015-08-13 21:17:53.000000,1999-06-07,1981-11-12 07:07:56.000000,Million quality share property per around. Herself,Sit this shoulder close stand. Ok third whom incre,Deal personal of wife. Police stay why save. Colle,1988-11-21 00:00:24.000000,Improve body contain institution goal would try. S,Less thousand billion reach claim owner foot. Mean,Dark sometimes along drug home individual. Cause b
131,1989-05-15 03:19:04.000000,1473523422,-2148,1977-04-03 12:46:36.000000,288,"Answer perhaps piece strong. True paper impact turn should sign real year.
Within north crime. Care ",O,511.7441808,99.1928820,614.65933018212410000000,1998-01-27 07:17:32.000000,274.1583184,Between ,2001-03-10 05:40:44.000000,1978-04-20,1980-05-23 23:25:15.000000,Modern point trade computer to close wide it. Arm ,Entire minute hour truth born especially buy. Unde,Again thus tonight maintain pretty lose always red,2007-10-04 10:32:29.000000,"Type central learn boy.
Less they purpose glass si",Plan democratic none protect doctor never accept. ,Show between dream boy indicate. Yourself populati
144,1995-03-12 06:36:34.000000,446260837,23447,1988-02-28 00:01:21.000000,85,"Computer election plan. Drive car feel difference its who recent.
Away film increase none range bag.",P,510.6066534,462.8004101,112.45018844315405000000,2001-11-06 08:56:46.000000,57.3590484,Theory t,2003-08-21 13:18:09.000000,2019-12-05,1985-01-16 04:39:58.000000,Him activity produce sure dinner. Someone offer pr,Agent speak his suffer. Sell record teacher news p,"General particular like choose this see animal.
Ma",2002-07-01 10:46:02.000000,Picture special war both person cold away theory. ,Interview box middle education we space address. L,Professor add both garden above. Sea wife successf
191,1974-03-23 21:22:37.000000,300409289,-20440,1974-06-22 08:10:35.000000,364,"Represent name any answer. Stop keep lose. Keep meet tonight become she.
Him Democrat court especial",M,160.8564165,165.3134964,364.36878310211160000000,1977-08-25 09:51:37.000000,206.6780743,Social a,1993-12-07 13:23:38.000000,1994-08-18,1983-04-26 07:40:25.000000,Democratic suggest win wonder these view. Quite he,Stay none party art draw address. Accept person fo,Suggest at travel whatever up. Various economy dec,2008-01-21 18:12:32.000000,Of experience woman away hold. Mother life standar,Million eight green coach stand. Book each speech ,Still six there trouble yes candidate foot. Author
124,1984-09-20 10:19:18.000000,1397629705,7812,1994-02-07 18:38:47.000000,0,"Region left wife on option kitchen. Too well ready somebody field data. Require write but store.
Evi",F,307.4626867,142.7551735,469.03285844532390000000,2017-02-04 10:47:10.000000,282.7674475,Matter h,2021-12-13 13:08:23.000000,2007-10-07,1973-10-11 04:50:14.000000,Work mother allow it manage. Purpose today no so t,Beat laugh good bit. Or pass cut these strong toug,Possible party feel he. Future very serious me pre,2011-05-22 09:24:39.000000,Care media possible. Finish similar project reveal,That share ball ask. City police financial me effe,Understand see three half stop. West mind commerci
232,1987-03-08 06:25:57.000000,1355242120,2915,2005-11-05 03:09:01.000000,395,Without newspaper civil. Note compare place language participant audience free available. Knowledge ,C,80.2462464,98.1181644,405.88529698121640000000,1988-08-04 11:10:53.000000,156.1031962,Ground e,1975-01-29 23:09:35.000000,1989-07-18,1971-03-25 20:00:52.000000,Beat so approach special require reach. Seek mind ,Girl economy each quality plant she field. Age add,Threat Mr case investment college article. Availab,2022-05-18 19:16:25.000000,Worker beautiful mission both thought third. Reall,Use increase watch thing thank situation grow. Sup,Easy green number yourself. Attention behavior eas
374,2021-04-21 12:01:30.000000,-1413266658,14609,2006-09-27 09:16:44.000000,587,"Half include Republican hard lot allow than.
Western prove ok usually sister or order. Relate everyt",T,508.2398262,499.4078335,522.46195730346480000000,1999-02-12 04:18:10.000000,170.7123683,Clear me,1995-06-17 12:30:00.000000,2022-10-07,1976-06-27 17:46:13.000000,Level as blue church catch event letter side. Son ,Institution go letter consider throw economic. Foc,Personal company minute question movie if. Positiv,1974-06-03 10:22:25.000000,Language campaign miss election himself reflect. F,"Trouble give push. Few open fast quickly this.
Lot","Rate pressure allow. Medical effect policy go.
Sim"
517,2017-09-06 12:46:47.000000,-1903924397,-30354,1989-05-12 16:14:30.000000,552,"Chair skill next apply to. Edge they boy life because reason put.
Today factor ever choose customer ",E,309.6124974,590.5250817,400.27748235839283000000,1993-06-18 20:32:34.000000,419.5500352,Campaign,1981-05-14 19:44:37.000000,1991-03-31,1987-04-22 08:47:29.000000,Name technology about themselves agent. Scientist ,"Often sit personal outside guy.
Tend administratio",Likely fall career several. Student market learn n,2016-02-07 19:55:22.000000,During point stage first start. Not black about sm,Arm factor really training after player rock. Get ,Degree customer much get cut spend. Land hope rich
352,1976-08-19 06:40:54.000000,1916373388,-24356,1999-01-27 21:39:03.000000,400,"Item popular along expert both kitchen. Color exactly commercial moment.
Evidence author hospital da",M,263.6761698,584.1622029,282.87725759795717000000,1983-05-11 01:29:46.000000,124.6489636,Class pr,2008-08-01 14:08:28.000000,2019-02-24,1970-12-28 15:17:09.000000,Finish season apply where talk. Century training b,Also amount oil just country detail. First energy ,Leader newspaper follow employee interview Republi,2005-07-28 20:09:54.000000,Social despite anything court have order election.,Trade turn option local should check million membe,Why sign spend behind the. Before million hand hop
203,2004-12-28 09:54:58.000000,-852113096,3732,1981-09-15 01:17:55.000000,172,Into station indicate large determine. Able your break both. Agent good American. Moment why ask sen,B,509.1066033,393.4974722,104.48428323913643000000,2013-01-12 07:47:58.000000,542.9598396,Ahead go,1997-02-13 10:12:47.000000,1999-08-30,1988-07-10 06:28:33.000000,At doctor hospital old performance. Church includi,Skill today her more article staff. Set available ,"Send serve young become. House beat food.
Activity",2002-08-03 10:59:53.000000,Over alone society not current. Partner measure im,Director economic section there degree charge. Ret,Body agreement Mrs someone peace charge. Support b
302,1987-10-05 08:56:31.000000,-1457606084,-20529,2016-08-20 00:59:34.000000,354,"Energy it customer head its remain at. Cause manage staff other thing.
Task myself finish sell tonig",G,174.0941286,153.6967795,403.89238956353284000000,2000-01-22 23:09:02.000000,118.9026274,They her,1977-05-07 04:08:58.000000,2013-06-16,2010-04-05 02:51:11.000000,"Own reach onto process. Them trip stock now may.
P",Save region voice rock piece commercial. Parent co,"Fast section keep space get dog eight.
Hard place ",2013-10-26 17:45:00.000000,Ready between dog even director manager mention. C,Important group student out will. Something two pa,Dog country many begin region until reach safe. Cl
609,2021-10-16 11:45:36.000000,1425874738,20800,2010-10-27 21:41:48.000000,277,"Moment themselves democratic cold. Little boy face. Bank mother peace story agency.
Third article na",S,164.2895494,81.5255265,219.31335264380120000000,1976-07-16 16:23:22.000000,626.8064971,Scientis,1971-12-18 02:13:12.000000,2012-10-07,2022-10-05 05:03:52.000000,Energy safe protect share five. We fish put pictur,Economy buy bag threat career then present. Republ,"Customer factor idea summer save operation.
Read a",1974-04-02 22:24:39.000000,Thought hour tough some. Thing happy change. Lose ,Herself during production benefit however. Executi,Marriage expert yet agree establish family last. D
396,1996-02-09 15:26:58.000000,-1693098618,-22967,1996-03-25 13:00:27.000000,485,True method represent. Serious line black even if tree.,F,128.6507017,418.5751322,215.88795230598564000000,1987-01-05 04:59:24.000000,64.6882742,But make,2003-09-13 04:40:49.000000,1980-11-21,1978-08-05 21:51:39.000000,Attorney similar American environment. Among direc,Save news general happy. Ok buy each service never,Certainly full Democrat owner car. Of serious beau,2017-12-25 22:24:16.000000,Word if however. Professional high education game ,Bar democratic how he accept billion hand because.,Spend their else edge exactly. Increase allow full
601,2011-10-30 18:07:17.000000,155211204,114,1981-07-19 09:25:10.000000,501,Left everyone style meet. Page draw serious tough model wind. Political size believe reach though su,F,560.1754303,271.3389708,82.73874524152791000000,1993-11-07 21:42:16.000000,595.9009878,Capital ,1991-11-07 17:58:50.000000,2016-10-29,2019-08-14 14:22:16.000000,Reveal consider into scientist thank great item. F,Many for agent. Break green government get scienti,Young take kind product side see low local. Within,2021-10-10 12:17:22.000000,Help until up up including mention magazine. Natio,Quickly court method most whose. Ahead film value ,Heavy week pass decade draw whom. Later source dur
263,1971-06-03 10:00:59.000000,-962202112,-29465,2021-08-10 16:04:50.000000,165,Have national pattern particular. From question think popular enough. Mother something government li,S,336.6471031,582.3304430,489.74718405490080000000,2013-02-01 10:23:59.000000,370.9982600,Organiza,2005-01-01 23:41:04.000000,1993-06-04,2022-10-16 08:32:24.000000,Culture without system eye tend. Beat big end need,So recent just most fly base. Matter general even ,Receive room these conference eat. Particular rock,1971-09-17 03:39:05.000000,Management condition political cost direction run.,There forget audience low thank. Above base fine b,Standard scene his. History coach manage camera. M
508,1974-08-15 16:26:19.000000,-1558617309,-3936,2022-09-28 02:12:09.000000,211,"Thing society and candidate task. Remember rich good wide soon.
Remember a crime mouth information c",L,27.0287411,38.2129519,184.17679950877650000000,2003-02-27 18:38:16.000000,424.9584616,Explain ,2020-09-18 12:35:55.000000,1989-03-28,1987-04-25 18:49:59.000000,"Art like myself could. There he seat.
Less area ap",Skill conference many indeed machine recently. Hel,Little young culture writer break drop. Center age,1993-08-29 04:58:46.000000,Special happen ten image hundred truth. Tonight ba,Nature determine firm fear effort must but but. Ci,History find trade top. All direction shoulder sha
