id_dsf_bsm_xrate_eom,dh_sys,id_ds_vrs,cd_evn,dh_evn,curry_id,curry_name,description,termin,unit,xrate_factor,xrate_factor_yly_avg,xrate_date,factor,time_id,ref_date,dt_run,dh_uti_cre,lb_uti_cre,lb_wkf_cre,lb_ses_cre,dh_uti_upd,lb_uti_upd,lb_wkf_upd,lb_ses_upd
319,1981-05-27 02:49:58.000000,-1420141805,-2953,1973-02-14 06:33:56.000000,376,"North account win success along second. Watch nothing catch key. Pattern agree officer Congress.
Pas",H,379.9613574,88.7018559,127.10070154658050000000,258.45298316020694000000,2001-09-10 09:56:58.000000,171.5028163,Very rea,2022-08-01 22:21:42.000000,1977-03-30,1982-12-25 03:04:07.000000,"Bad laugh gun. Stage PM dark instead police book.
",List thing tree follow throw movie. Stock determin,Movie various lot accept must school. Carry must m,1996-05-01 15:08:55.000000,Pressure improve stock military produce. School th,Officer court large. Author parent religious day. ,Drug push usually bed unit maintain no. Little see
46,2017-03-25 13:37:22.000000,-1572758356,930,1992-09-11 02:08:43.000000,523,"Keep answer listen catch.
Management such born. Treatment whether high nothing throw happen power. U",A,427.6705737,492.4981883,112.68087499387441000000,363.46783836886374000000,1997-02-17 10:19:34.000000,151.3026182,Third re,1978-12-19 09:33:36.000000,2007-09-01,2022-05-12 09:51:29.000000,Avoid foreign same particularly end themselves. Fo,Real stuff young. Medical feel individual by story,Choice other tax away. Hair win fall.,2004-03-19 18:19:01.000000,Between evening majority degree shake drive machin,Pm right challenge street hotel detail free. Progr,Case president require majority floor very figure.
385,1973-01-22 05:52:58.000000,472100219,-27815,1982-07-02 16:44:47.000000,111,Hear fish recent pass board throughout American. Perform loss service know dinner sing. Stuff differ,H,99.4756971,235.6405601,69.90857221517983000000,118.54727895799320000000,1993-06-03 17:20:09.000000,248.0811615,Tell low,1988-05-14 14:27:50.000000,1998-06-08,1996-04-03 20:39:41.000000,Policy describe worry happen economy more decision,Forget music allow analysis. Perhaps find body dee,Thing kind eat fill main throughout room. Above br,2019-01-08 01:57:22.000000,"Push national structure marriage know.
Someone key",Really quality by. Drug west attorney adult langua,Moment administration see financial approach. Wish
65,1995-12-04 19:49:49.000000,-2091668314,3905,2001-03-18 19:42:20.000000,161,Discussion remember computer activity resource their. Point subject government manager often. Indica,N,276.9526401,343.8158200,188.57261091079084000000,25.66388458415430000000,1976-06-24 16:13:38.000000,325.3670991,Reveal w,2014-09-14 13:28:21.000000,2018-03-19,2019-09-05 05:21:24.000000,Blood ok money often. Both serious these stand. Ni,Information probably south relate detail. Commerci,Federal list ball PM interview decision. Above spe,2005-10-22 15:12:16.000000,Prove again through huge. Protect job wear citizen,Either until what million identify question studen,Bit Mr draw you above news involve. Official real 
275,1995-05-20 18:04:51.000000,-2135406598,11732,2009-10-02 04:30:22.000000,325,"Congress live minute statement training. Authority road behind mother fill smile blue.
Coach growth ",E,9.6556235,247.1512699,477.82921938341410000000,554.03378042106290000000,1972-02-20 16:16:15.000000,264.9622850,Compare ,2012-02-18 00:27:47.000000,1972-05-28,2020-07-31 19:38:21.000000,"Up foot doctor answer same hotel dark.
Commercial ",Live area hit smile. Figure remember least effect.,Program claim might song experience. Human here se,1989-11-02 06:30:23.000000,Mouth fast mission statement when maintain window.,Raise growth possible find move wide. More place f,Section spend realize candidate. May success on th
52,1990-07-17 11:38:38.000000,2064597489,-5105,1978-03-17 03:30:51.000000,91,"Onto safe interview.
Site per item cold letter if real something. First create despite change above ",L,241.5877598,415.8160759,66.73600501101636000000,481.41868195638670000000,1985-12-18 09:51:06.000000,113.8583980,Of resul,1997-08-07 00:30:14.000000,2000-02-08,2014-07-29 20:47:31.000000,Growth international single view network. Letter o,Decide clear traditional they shake another. Whate,Bit maybe so close. Billion strategy happen agreem,2004-02-07 04:35:13.000000,They his mother for pick. Position party kid acros,During machine card instead. Response those wonder,Firm federal administration region. Might show bal
233,1995-12-01 14:31:26.000000,1806472470,5970,1995-02-08 07:38:55.000000,442,"Minute admit as everything machine official fast. Understand huge the each partner.
Another project ",E,579.9470415,195.7936646,319.11930631713335000000,503.76705644853394000000,2015-04-06 15:28:57.000000,512.7229592,Under se,1991-12-25 07:28:58.000000,1986-09-17,2005-04-02 13:31:35.000000,Have laugh answer political. Front position here h,Official half herself reduce their manage dream cu,Network wonder artist someone white face. Professi,1990-10-04 16:09:35.000000,Spend official economy finish real. Yet subject to,Raise fill until stuff tonight. Either probably ba,Stage loss bad call. Peace that admit natural real
345,2007-06-15 20:14:19.000000,733696211,4804,2003-12-25 05:05:16.000000,41,Yard bill bill every few. If return piece almost note. Course open dark today alone finish can upon.,A,249.9260585,220.0723093,39.77813593098786000000,291.63366083157720000000,2002-01-01 13:35:42.000000,203.5907225,Memory t,2007-10-22 01:06:01.000000,2009-08-26,1982-03-27 09:46:18.000000,Interesting ball professor third financial accept ,So challenge necessary. Minute west TV face. Conce,Issue talk issue care project win lead believe. Bo,1974-04-10 18:14:02.000000,"Something we may anyone we.
Both all someone eye. ",Believe pick special arm attorney religious almost,Theory or save main local medical air. Administrat
514,1985-10-12 15:21:13.000000,2122224118,-30513,2012-01-11 23:47:21.000000,399,"No suggest book scene edge rock ago explain.
And much floor kind. Station contain certain listen arg",E,381.9165996,7.2627930,314.70101011692440000000,291.66255340419866000000,2000-04-12 03:23:07.000000,116.0099271,Your fin,1975-12-05 19:15:19.000000,2016-11-26,2019-12-16 11:37:08.000000,Surface none maybe stay. Product protect nation st,When bit mention decide wish mission whether. Mayb,Something remember full training glass how common.,2000-09-03 06:24:38.000000,Grow give themselves model writer trial. Nor relig,"Office something knowledge fire PM be bag.
Get whe","Food many your investment.
All difficult sure part"
38,1988-08-21 16:30:19.000000,-1827725203,-29124,2019-11-08 17:06:40.000000,535,"Allow effect goal institution difference. Dog computer tell great.
Group practice space style animal",O,26.3549000,223.5876435,80.42605329362624000000,173.01741754450515000000,2009-01-14 08:14:28.000000,220.0316694,Trial Mr,1980-09-04 17:42:57.000000,1998-02-10,1994-11-16 10:59:18.000000,It stand east history work crime. Talk glass paper,Get them rate. Rise always call place. Something p,Particularly hot argue station million despite. Ce,1982-06-12 11:59:50.000000,Have ok coach vote fall as. Federal just trouble e,West risk team response. Perhaps tax finish wester,Exactly thought guess eight clearly. Religious her
448,1993-07-14 09:43:05.000000,-1044413279,24345,1975-11-01 11:14:47.000000,581,Entire form instead thing miss understand recently. Board describe his tough watch. Around tax carry,L,102.2250430,371.3037358,319.50048198445063000000,103.42641288972570000000,2006-05-06 17:17:19.000000,318.7362757,Dinner l,2005-06-01 10:33:10.000000,1983-02-06,2010-11-29 13:07:57.000000,Billion apply lawyer carry close degree. Build us ,"Nature staff true field.
Situation girl culture se",Born strong ever exist position. Rich building ins,1975-01-06 02:26:17.000000,Cultural mission later response. Writer specific b,Hope identify nothing ground soon respond most. St,Rate sort particularly center. Available out wonde
183,1988-04-28 14:14:14.000000,1067348851,14781,2017-12-11 02:34:47.000000,10,Rock court amount game education purpose majority. Media bring when good. Cultural only seat.,F,425.6257030,100.0574857,552.88041313789610000000,37.22073037144260600000,1985-10-19 04:53:30.000000,140.2623055,Produce ,2002-01-22 18:45:33.000000,2008-02-26,1993-04-17 04:49:46.000000,"Address individual activity.
Discuss current count",Economic fast man country. Security bill our the. ,International house beat economic. Social save thr,1986-09-09 21:32:01.000000,Here west throw interview fast. Executive one move,Your magazine follow community hot. Prevent pay el,Republican bring listen media. Material idea forwa
113,1997-01-12 21:29:21.000000,2069710430,6132,2017-05-25 17:13:18.000000,126,Establish country Democrat cause about plant culture. Bit care computer billion. Arm food beautiful ,D,476.1957138,222.5426027,163.70027876590800000000,110.21363840872358000000,1981-07-07 00:38:30.000000,184.5791903,Side rul,2003-03-21 05:18:54.000000,2018-05-28,1991-07-19 08:21:37.000000,Media southern loss protect. Rich according choice,Television continue baby fear treatment cup now or,Discussion store kitchen show reality western hard,2016-01-01 20:14:34.000000,Born magazine service prepare. Better news just ca,Same speech very respond thousand heavy. Use espec,"Series main tree some thought although.
About food"
52,2012-06-18 13:32:21.000000,-1066411428,-11444,1983-10-07 00:22:48.000000,100,Shoulder but day third yeah compare north. Already cell today myself star. Large then stop second mo,A,565.4464052,438.8048547,313.27834190584230000000,588.10289549478810000000,2004-11-13 07:03:15.000000,60.0167345,Any proj,1977-08-05 02:34:03.000000,1978-03-18,1990-08-11 02:09:52.000000,Road meet attack leg own everything peace learn. M,Six create field. Well move blue animal training d,Production analysis listen heavy wind ok successfu,1978-09-07 21:06:22.000000,Put often people none station experience again qua,Skill point cause our. Get behavior music wall wit,Defense consumer wind my describe animal along. Ha
287,1982-11-10 03:55:44.000000,-679782360,-8320,1977-10-13 14:43:01.000000,85,"Up why church goal only. Must much hot near seek once.
Design single contain personal draw including",D,323.6481273,240.3969319,311.07580258437050000000,233.68963639179302000000,1994-03-05 21:54:27.000000,84.2444960,Edge mov,1985-04-02 09:54:33.000000,1991-12-14,1990-02-06 03:13:07.000000,There especially produce little go. Positive close,Miss current first wonder agree. Near teach within,Not article suffer different practice. Citizen boo,1987-09-02 14:14:33.000000,"Charge worry their.
Phone season kind compare forc",Begin wish its. Name decade painting own thousand ,Social wish rise economic task loss. Read discuss 
500,2018-08-03 09:03:54.000000,244019816,-32043,2007-10-01 13:49:36.000000,209,Office from live black heavy energy. Tell both million evening company.,K,258.2223207,66.9741477,539.20125807588590000000,516.07050848078780000000,1991-12-14 09:13:20.000000,77.5954069,Somebody,1974-12-14 19:29:29.000000,1974-12-30,1992-02-25 21:09:29.000000,Else get left policy friend. Food take as history ,Response world gun for. Age particular natural lon,"Air whether radio another get. Firm good mouth.
Pr",1985-12-14 13:02:35.000000,Into general tough financial plan. Late son agency,Price couple key bit decision. Letter sense bring ,Machine until project book trade. Take good decade
38,1994-08-03 10:50:50.000000,-1801985609,22368,2017-01-20 22:46:14.000000,35,"Improve many movement my first under animal. Produce beyond keep note always market term.
Room back ",S,478.2870687,295.0230951,12.35973907875601300000,264.46908251380773000000,1995-01-02 06:59:46.000000,418.1376091,Even eff,1999-06-21 08:39:24.000000,1998-06-01,2012-02-09 06:55:24.000000,Produce between air animal. Discover develop above,Travel effect laugh. Voice decision while candidat,Eye above our. Kind ability step become series thu,2011-10-08 05:10:31.000000,Investment development different any fight baby br,Field pay continue very kitchen skill. Office brea,Forget think less hard three foot. Challenge manag
70,1983-01-23 22:01:48.000000,-1753656919,-18867,1976-05-23 14:21:13.000000,419,Newspaper despite beat hope maintain former. On agency success spring expert exactly indeed believe.,D,284.4516762,439.8196509,566.93779679058880000000,171.27004188542293000000,2007-01-29 06:10:38.000000,513.8435008,Treatmen,1978-11-12 17:12:44.000000,1976-04-21,1973-04-17 11:02:00.000000,Win practice artist space. Ever base here decision,Tonight better place physical. Safe to seek hold t,Tree sea then never edge. Her daughter manager los,2018-07-04 22:26:01.000000,Section situation forget floor. Your born know flo,"Line yard star we with. Woman huge son possible.
D",Race century measure decide red. Cost military dif
233,2020-03-26 08:01:01.000000,1231804323,-16058,1986-03-24 12:28:34.000000,536,"Table fish notice hair.
Position clear civil nor people degree. Enjoy industry key glass certainly.
",P,440.4375509,542.1194175,67.08490581026382000000,133.35830334722158000000,2013-03-15 15:05:42.000000,17.7740090,Newspape,1988-06-13 10:03:40.000000,2023-01-28,1983-05-28 22:31:24.000000,Social special student interview teach somebody by,Long decision less information condition. But per ,Couple might fact somebody plant chair city govern,1983-12-03 18:49:23.000000,Shake look poor bag arm how sing. Stay west site. ,Same begin share window employee. Worker herself b,Matter production interview civil staff although t
